gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,70,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),60.5,3442.8,0
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,117.5,181.7,1
Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,131.3125,7171.7,0
Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),111.625,4016.85,1
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.4375,553.0,0
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.375,96.85,0
Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1875,4122.9,0
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.875,1482.3,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),92.875,74.3,1
Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.1875,1240.8,0
Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,55.8125,44.65,1
Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,105.0625,1095.3,1
Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),100.875,788.8,1
Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,130.4375,6578.55,0
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4375,19.55,0
Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,92.5625,2802.3,0
Male,0,No,Yes,23,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,50.125,857.75,0
Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.125,184.4,0
Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,127.125,364.55,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.4375,6093.3,0
Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,71.0625,1861.1,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,20.4,1
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.4375,1079.65,0
Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,132.6875,7475.1,0
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),98.6875,2862.55,0
Female,0,Yes,Yes,60,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,62.1875,3069.45,0
Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),115.5,2349.8,0
Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),72.75,469.25,0
Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,128.25,4213.35,1
Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),114.9375,3301.05,0
Male,1,No,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),81.5625,3529.95,0
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),132.5,7723.7,1
Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,91.375,4144.9,0
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),74.6875,4265.0,0
Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,68.875,154.65,1
Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),74.75,3246.45,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),145.75,8337.45,0
Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,136.625,5731.4,0
Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),126.75,6176.6,0
Female,0,No,No,39,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),63.3125,1905.4,0
Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,70.1875,931.9,0
Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),133.125,7348.8,1
Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.0,776.25,0
Female,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),103.75,5243.05,0
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,87.625,141.65,0
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),135.375,7679.65,0
Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),113.8125,2954.5,1
Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.5625,1006.9,0
Female,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,56.6875,2540.1,0
Male,0,No,No,67,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,54.875,3097.2,0
Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,96.875,3807.35,1
Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,99.125,2484.0,0
Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),106.125,5785.65,0
Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,99.0625,2619.15,0
Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),88.8125,1524.85,0
Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,67.1875,2790.65,0
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.3125,1784.5,0
Female,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,67.75,3937.45,1
Male,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),55.3125,2276.1,0
Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),62.5625,2029.05,0
Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1875,802.35,0
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,86.5625,418.4,1
Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),86.6875,4653.25,0
Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.1875,275.9,0
Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.9375,343.45,0
Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,76.25,2130.45,0
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.625,1191.4,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,63.125,50.5,1
Male,0,Yes,Yes,52,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,62.75,2554.0,0
Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.5,5589.45,0
Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.125,467.7,0
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,93.0,74.4,1
Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,133.625,3756.45,0
Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,126.6875,3334.9,0
Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),69.1875,920.5,0
Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),63.1875,3431.75,0
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.375,150.35,0
Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,99.3125,2587.7,1
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,113.3125,367.95,0
Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),112.3125,5125.75,0
Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,98.75,4801.1,0
Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,130.8125,6219.6,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4375,19.55,0
Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.875,550.1,0
Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,145.3125,7862.25,0
Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),109.6875,1242.2,0
Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,125.0625,4871.05,1
Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),101.625,3190.65,0
Male,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,55.375,2666.75,0
Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),87.9375,3533.6,0
Male,0,Yes,Yes,17,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),55.5625,792.15,0
Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.4375,295.65,0
Male,1,Yes,No,51,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),36.8125,1459.35,0
Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,125.6875,4398.15,1
Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),106.625,4297.95,0
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,119.5625,167.3,1
Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,86.375,4096.9,0
Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),87.9375,3454.6,0
Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1286.0,0
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,92.6875,1387.0,0
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,93.8125,786.3,0
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,55.75,641.25,0
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.8125,705.45,0
Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,54.3125,345.5,0
Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0625,345.9,0
Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),117.6875,5811.8,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,118.0,94.4,1
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4375,124.45,0
Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,94.875,1375.6,0
Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),80.1875,3491.55,0
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),136.9375,7920.7,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),138.5,6640.7,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),68.75,55.0,1
Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,66.8125,718.1,0
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),87.4375,320.4,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,126.8125,101.45,1
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,121.25,1334.45,0
Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.25,3358.65,0
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,91.9375,4764.0,0
Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),84.9375,350.3,1
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),117.9375,5703.0,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,86.875,69.5,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.5625,18.85,1
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.25,525.55,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,86.5,69.2,1
Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6875,483.15,0
Male,0,Yes,No,17,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,68.25,934.8,0
Female,0,No,Yes,26,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,37.25,786.5,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,87.0625,69.65,1
Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,127.3125,4086.3,1
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,128.8125,5364.8,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,102.875,82.3,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.375,20.3,0
Female,0,No,No,21,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,43.875,770.4,0
Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),132.125,6816.95,0
Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),70.3125,2419.55,0
Male,0,Yes,Yes,70,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,75.4375,4138.7,0
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,99.0625,267.6,1
Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),74.75,3457.45,0
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,105.75,1115.2,1
Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),116.75,5435.6,1
Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,117.75,4186.3,1
Male,1,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,31.3125,25.05,1
Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,124.5625,4630.2,0
Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.3125,3221.25,0
Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,76.125,688.5,0
Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.5625,867.1,0
Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.875,4746.05,0
Female,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),31.375,712.85,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,61.1875,48.95,1
Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,68.5625,355.1,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,56.625,45.3,1
Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,114.1875,5764.7,0
Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,107.3125,167.3,1
Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.375,428.45,0
Female,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),42.5,1505.35,0
Female,0,No,No,15,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,57.375,693.45,0
Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,119.0,930.4,1
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.625,1177.95,0
Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),125.75,5069.65,1
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,69.125,324.25,1
Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.4375,1458.1,0
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,93.5625,156.4,1
Male,1,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),45.125,2298.9,0
Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.25,1679.65,0
Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.4375,369.6,0
Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,132.25,2998.0,0
